Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,EngagementScore,ComplaintRatio,Churn
0.0,0,1.0,6.0,4,0,2.0,3.0,2,4.0,1,2.0,0.0,20.0,0.0,1.0,4.0,163.97,4.0,1.0,163.97,2.4000000000000004,0.0,0
23.0,1,1.0,10.0,4,1,3.0,3.0,5,4.0,1,4.0,0.0,14.0,1.0,1.0,6.0,291.44,6.0,1.0,291.44,3.0,0.0,0
26.0,1,1.0,9.0,3,1,2.0,3.0,1,3.0,0,4.0,1.0,16.0,1.0,1.0,3.0,275.84,3.0,1.0,275.84,2.4000000000000004,0.24999937500156252,0
15.0,2,3.0,6.0,4,1,2.0,3.0,2,3.0,0,2.0,0.0,25.0,4.0,11.0,6.0,149.07,6.0,11.0,149.07,2.4000000000000004,0.0,0
2.0,0,3.0,8.0,4,1,2.0,3.0,2,2.0,2,2.0,0.0,18.0,0.0,1.0,9.0,145.54,9.0,1.0,145.54,2.4000000000000004,0.0,0
28.0,1,1.0,26.0,1,1,2.0,3.0,2,2.0,0,4.0,1.0,19.0,1.0,1.0,8.0,154.15,8.0,1.0,154.15,2.4000000000000004,0.24999937500156252,0
0.0,0,1.0,17.0,3,1,2.0,3.0,2,5.0,0,2.0,1.0,13.0,2.0,3.0,3.0,147.41,3.0,3.0,147.41,2.4000000000000004,0.49999750001249993,0
9.0,2,1.0,6.0,4,0,2.0,3.0,3,2.0,2,2.0,0.0,12.0,1.0,5.0,7.0,121.15,7.0,5.0,121.15,2.4000000000000004,0.0,0
7.0,0,1.0,30.0,4,1,3.0,3.0,3,3.0,1,4.0,1.0,22.0,0.0,1.0,0.0,131.61,0.0,1.0,131.61,3.0,0.24999937500156252,1
11.0,1,1.0,29.0,4,1,2.0,3.0,2,2.0,1,10.0,0.0,14.0,0.0,1.0,2.0,157.45,2.0,1.0,157.45,2.4000000000000004,0.0,0
0.0,2,1.0,14.0,0,1,2.0,3.0,3,4.0,1,3.0,1.0,13.0,1.0,1.0,2.0,123.72999999999999,2.0,1.0,123.72999999999999,2.4000000000000004,0.3333322222259259,1
1.0,2,1.0,14.0,4,0,3.0,3.0,3,2.0,2,2.0,0.0,21.0,0.0,1.0,2.0,133.1,2.0,1.0,133.1,3.0,0.0,0
22.0,0,1.0,16.0,4,0,2.0,3.0,5,5.0,2,10.0,1.0,11.0,1.0,1.0,2.0,286.65,2.0,1.0,286.65,2.4000000000000004,0.0999999000001,0
9.0,2,1.0,9.0,1,1,1.0,3.0,2,4.0,2,5.0,0.0,12.0,6.0,7.0,7.0,144.85,7.0,7.0,144.85,1.8000000000000003,0.0,0
4.0,0,3.0,11.0,5,0,3.0,3.0,3,4.0,1,2.0,0.0,11.0,0.0,2.0,2.0,127.88999999999999,2.0,2.0,127.88999999999999,3.0,0.0,0
0.0,1,3.0,10.0,5,1,2.0,4.0,2,2.0,2,2.0,1.0,12.0,7.0,7.0,4.0,158.28,4.0,7.0,158.28,2.8,0.49999750001249993,1
10.0,0,1.0,14.0,0,1,2.0,3.0,3,2.0,0,2.0,1.0,12.0,0.0,1.0,2.0,123.25999999999999,2.0,1.0,123.25999999999999,2.4000000000000004,0.49999750001249993,0
15.0,0,3.0,32.0,5,0,3.0,3.0,1,4.0,0,6.0,0.0,14.0,2.0,2.0,8.0,235.25,8.0,2.0,235.25,3.0,0.0,0
9.0,1,1.0,9.0,4,1,2.0,3.0,4,3.0,2,2.0,0.0,13.0,0.0,1.0,0.0,114.19999999999999,0.0,1.0,114.19999999999999,2.4000000000000004,0.0,1
8.0,1,3.0,22.0,5,1,3.0,3.0,0,4.0,0,1.0,0.0,15.0,3.0,6.0,9.0,180.2,9.0,6.0,180.2,3.0,0.0,0
9.0,0,1.0,24.0,4,1,2.0,2.0,4,2.0,0,5.0,0.0,18.0,0.0,1.0,0.0,136.88,0.0,1.0,136.88,2.0,0.0,0
24.0,1,1.0,8.0,3,1,2.0,5.0,2,4.0,1,6.0,0.0,18.0,0.0,1.0,2.0,154.82,2.0,1.0,154.82,3.2,0.0,0
14.0,1,3.0,8.0,4,1,2.0,3.0,1,4.0,2,2.0,0.0,19.0,1.0,2.0,4.0,260.15,4.0,2.0,260.15,2.4000000000000004,0.0,0
0.0,1,3.0,16.0,3,0,3.0,4.0,4,3.0,2,2.0,0.0,12.0,1.0,1.0,0.0,112.0,0.0,1.0,112.0,3.4,0.0,0
1.0,1,1.0,22.0,3,1,3.0,2.0,2,5.0,2,1.0,0.0,19.0,0.0,1.0,7.0,156.61,7.0,1.0,156.61,2.5999999999999996,0.0,0
4.0,1,3.0,13.0,1,1,3.0,2.0,2,2.0,0,5.0,0.0,11.0,3.0,7.0,7.0,169.29,7.0,7.0,169.29,2.5999999999999996,0.0,0
12.0,1,1.0,6.0,3,1,2.0,2.0,0,2.0,1,1.0,0.0,17.0,3.0,3.0,7.0,196.13,7.0,3.0,196.13,2.0,0.0,0
9.0,0,1.0,30.0,4,0,2.0,3.0,2,4.0,0,8.0,0.0,15.0,0.0,1.0,8.0,156.74,8.0,1.0,156.74,2.4000000000000004,0.0,0
5.0,1,3.0,13.0,4,1,3.0,4.0,2,3.0,0,2.0,0.0,14.0,1.0,4.0,8.0,154.84,8.0,4.0,154.84,3.4,0.0,0
11.0,1,1.0,31.0,4,0,2.0,4.0,0,4.0,0,4.0,0.0,17.0,1.0,1.0,3.0,220.61,3.0,1.0,220.61,2.8,0.0,0
30.0,0,1.0,6.0,4,1,2.0,5.0,2,3.0,1,3.0,1.0,13.0,1.0,1.0,2.0,156.6,2.0,1.0,156.6,3.2,0.3333322222259259,0
4.0,2,1.0,11.0,1,1,2.0,3.0,4,2.0,0,1.0,1.0,12.0,0.0,1.0,3.0,148.21,3.0,1.0,148.21,2.4000000000000004,0.9999900000999989,0
4.0,1,2.0,8.0,6,1,3.0,4.0,2,5.0,0,4.0,0.0,12.0,0.0,1.0,0.0,164.1,0.0,1.0,164.1,3.4,0.0,0
18.0,0,1.0,13.0,4,1,3.0,3.0,0,5.0,1,2.0,0.0,18.0,5.0,9.0,11.0,152.1,11.0,9.0,152.1,3.0,0.0,0
4.0,2,1.0,8.0,4,1,3.0,3.0,3,2.0,1,1.0,1.0,18.0,1.0,2.0,2.0,126.94999999999999,2.0,2.0,126.94999999999999,3.0,0.9999900000999989,0
6.0,0,1.0,11.0,4,0,3.0,3.0,0,4.0,0,7.0,0.0,11.0,2.0,8.0,3.0,218.77999999999997,3.0,8.0,218.77999999999997,3.0,0.0,0
12.0,1,1.0,16.0,3,1,2.0,3.0,1,5.0,0,2.0,1.0,14.0,1.0,11.0,10.0,270.68,10.0,11.0,270.68,2.4000000000000004,0.49999750001249993,0
16.0,0,1.0,14.0,4,0,2.0,3.0,3,2.0,2,1.0,0.0,19.0,0.0,1.0,7.0,124.55000000000001,7.0,1.0,124.55000000000001,2.4000000000000004,0.0,0
22.0,1,1.0,6.0,2,0,2.0,4.0,1,3.0,2,8.0,1.0,12.0,1.0,2.0,7.0,239.64,7.0,2.0,239.64,2.8,0.12499984375019532,0
15.0,2,1.0,14.0,3,1,2.0,4.0,2,4.0,0,3.0,0.0,15.0,7.0,7.0,7.0,149.41,7.0,7.0,149.41,2.8,0.0,1
0.0,2,1.0,14.0,4,0,2.0,3.0,3,4.0,2,2.0,1.0,12.0,0.0,1.0,2.0,124.78,2.0,1.0,124.78,2.4000000000000004,0.49999750001249993,0
5.0,1,3.0,14.0,1,0,3.0,4.0,2,4.0,0,2.0,1.0,11.0,6.0,11.0,9.0,152.28,9.0,11.0,152.28,3.4,0.49999750001249993,0
0.0,2,3.0,8.0,4,1,3.0,3.0,2,3.0,2,2.0,1.0,11.0,1.0,1.0,4.0,144.78,4.0,1.0,144.78,3.0,0.49999750001249993,0
4.0,1,3.0,13.0,5,1,3.0,3.0,2,2.0,1,5.0,0.0,12.0,0.0,1.0,7.0,175.47,7.0,1.0,175.47,3.0,0.0,0
5.0,1,1.0,8.0,3,0,3.0,2.0,2,2.0,2,8.0,0.0,16.0,1.0,1.0,7.0,150.55,7.0,1.0,150.55,2.5999999999999996,0.0,0
0.0,2,1.0,8.0,0,1,2.0,5.0,3,2.0,0,6.0,1.0,13.0,2.0,2.0,2.0,134.64,2.0,2.0,134.64,3.2,0.16666638888935187,1
3.0,1,1.0,34.0,3,0,3.0,3.0,2,2.0,0,2.0,0.0,13.0,0.0,1.0,9.0,157.75,9.0,1.0,157.75,3.0,0.0,0
4.0,0,1.0,13.0,4,0,2.0,4.0,0,3.0,0,2.0,0.0,24.0,3.0,8.0,9.0,189.43,9.0,8.0,189.43,2.8,0.0,0
12.0,0,1.0,5.0,3,1,2.0,4.0,5,2.0,0,2.0,0.0,15.0,9.0,13.0,3.0,292.72,3.0,13.0,292.72,2.8,0.0,0
2.0,1,3.0,9.0,3,0,2.0,3.0,2,3.0,0,5.0,1.0,18.0,1.0,1.0,0.0,152.38,0.0,1.0,152.38,2.4000000000000004,0.19999960000080003,1
6.0,0,3.0,16.0,5,1,2.0,4.0,2,2.0,2,4.0,0.0,14.0,1.0,1.0,1.0,146.82,1.0,1.0,146.82,2.8,0.0,0
20.0,1,1.0,11.0,4,1,2.0,3.0,5,3.0,0,5.0,0.0,11.0,1.0,1.0,1.0,283.0,1.0,1.0,283.0,2.4000000000000004,0.0,0
16.0,0,1.0,16.0,4,0,2.0,4.0,2,3.0,1,2.0,0.0,11.0,0.0,1.0,0.0,152.57,0.0,1.0,152.57,2.8,0.0,0
0.0,0,3.0,6.0,5,1,3.0,3.0,2,4.0,0,1.0,1.0,13.0,0.0,1.0,4.0,163.49,4.0,1.0,163.49,3.0,0.9999900000999989,0
27.0,0,1.0,26.0,4,0,2.0,3.0,2,3.0,2,4.0,0.0,12.0,1.0,1.0,3.0,148.69,3.0,1.0,148.69,2.4000000000000004,0.0,0
16.0,1,1.0,13.0,4,0,2.0,3.0,0,5.0,0,9.0,0.0,16.0,1.0,1.0,0.0,199.85,0.0,1.0,199.85,2.4000000000000004,0.0,0
18.0,2,1.0,14.0,6,1,3.0,3.0,2,2.0,0,10.0,0.0,14.0,7.0,9.0,8.0,136.97,8.0,9.0,136.97,3.0,0.0,0
13.0,1,3.0,6.0,3,1,2.0,5.0,2,2.0,0,3.0,1.0,22.0,1.0,1.0,2.0,174.57,2.0,1.0,174.57,3.2,0.3333322222259259,0
9.0,2,1.0,14.0,6,1,3.0,5.0,3,5.0,0,2.0,1.0,11.0,1.0,1.0,7.0,121.19,7.0,1.0,121.19,3.8,0.49999750001249993,1
2.0,2,1.0,15.0,6,1,1.0,4.0,4,2.0,2,1.0,0.0,17.0,2.0,2.0,2.0,139.83,2.0,2.0,139.83,2.2,0.0,0
3.0,1,3.0,11.0,5,0,1.0,4.0,2,3.0,1,2.0,0.0,13.0,0.0,1.0,2.0,161.18,2.0,1.0,161.18,2.2,0.0,0
0.0,1,3.0,14.0,5,0,2.0,3.0,2,4.0,0,2.0,0.0,18.0,0.0,1.0,7.0,162.14,7.0,1.0,162.14,2.4000000000000004,0.0,0
10.0,1,1.0,11.0,3,1,3.0,3.0,2,2.0,1,8.0,0.0,16.0,0.0,1.0,4.0,163.47,4.0,1.0,163.47,3.0,0.0,0
11.0,1,1.0,21.0,4,1,3.0,4.0,0,2.0,1,1.0,1.0,14.0,1.0,2.0,3.0,215.10000000000002,3.0,2.0,215.10000000000002,3.4,0.9999900000999989,0
4.0,1,1.0,13.0,3,0,2.0,3.0,0,2.0,2,2.0,1.0,14.0,2.0,4.0,10.0,171.43,10.0,4.0,171.43,2.4000000000000004,0.49999750001249993,0
2.0,1,3.0,16.0,5,0,2.0,4.0,2,4.0,1,2.0,1.0,14.0,0.0,1.0,7.0,182.68,7.0,1.0,182.68,2.8,0.49999750001249993,0
8.0,1,1.0,11.0,1,1,3.0,3.0,0,4.0,2,1.0,0.0,13.0,0.0,1.0,13.0,180.95,13.0,1.0,180.95,3.0,0.0,0
0.0,2,1.0,32.0,4,1,3.0,3.0,3,2.0,1,2.0,0.0,12.0,1.0,1.0,2.0,129.04,2.0,1.0,129.04,3.0,0.0,0
14.0,1,1.0,12.0,3,1,3.0,4.0,2,4.0,2,7.0,1.0,15.0,1.0,1.0,2.0,160.32,2.0,1.0,160.32,3.4,0.14285693877580175,0
20.0,0,3.0,10.0,0,1,3.0,3.0,2,3.0,2,4.0,0.0,19.0,0.0,1.0,0.0,129.76,0.0,1.0,129.76,3.0,0.0,0
15.0,1,1.0,29.0,4,0,2.0,3.0,1,2.0,2,3.0,0.0,14.0,0.0,2.0,0.0,259.92,0.0,2.0,259.92,2.4000000000000004,0.0,0
2.0,0,3.0,8.0,4,1,3.0,3.0,2,3.0,0,2.0,0.0,14.0,1.0,1.0,2.0,146.49,2.0,1.0,146.49,3.0,0.0,0
15.0,2,2.0,8.0,1,1,3.0,3.0,3,3.0,1,1.0,1.0,11.0,1.0,1.0,0.0,126.96000000000001,0.0,1.0,126.96000000000001,3.0,0.9999900000999989,0
5.0,2,1.0,14.0,0,0,3.0,3.0,3,4.0,0,2.0,0.0,13.0,0.0,1.0,7.0,123.69999999999999,7.0,1.0,123.69999999999999,3.0,0.0,0
21.0,1,3.0,35.0,3,0,3.0,3.0,0,3.0,0,4.0,0.0,21.0,0.0,1.0,3.0,225.04000000000002,3.0,1.0,225.04000000000002,3.0,0.0,0
10.0,1,1.0,12.0,3,1,2.0,2.0,2,5.0,1,5.0,1.0,13.0,2.0,6.0,7.0,159.74,7.0,6.0,159.74,2.0,0.19999960000080003,0
3.0,0,3.0,31.0,1,0,2.0,3.0,2,3.0,0,8.0,1.0,12.0,1.0,2.0,2.0,147.36,2.0,2.0,147.36,2.4000000000000004,0.12499984375019532,0
0.0,1,3.0,6.0,4,1,2.0,3.0,2,3.0,0,2.0,0.0,17.0,2.0,7.0,7.0,152.96,7.0,7.0,152.96,2.4000000000000004,0.0,0
15.0,1,1.0,8.0,6,1,3.0,4.0,2,2.0,2,4.0,0.0,23.0,0.0,1.0,0.0,167.81,0.0,1.0,167.81,3.4,0.0,0
9.0,0,3.0,6.0,2,0,2.0,4.0,3,4.0,2,2.0,1.0,11.0,1.0,1.0,2.0,121.74000000000001,2.0,1.0,121.74000000000001,2.8,0.49999750001249993,1
9.0,0,3.0,6.0,3,0,2.0,3.0,2,2.0,2,5.0,0.0,15.0,1.0,1.0,0.0,166.53,0.0,1.0,166.53,2.4000000000000004,0.0,0
9.0,0,3.0,9.0,3,1,2.0,4.0,0,2.0,0,5.0,0.0,11.0,0.0,1.0,12.0,196.99,12.0,1.0,196.99,2.8,0.0,0
30.0,1,1.0,6.0,3,1,2.0,3.0,2,3.0,0,3.0,0.0,11.0,1.0,1.0,2.0,167.55,2.0,1.0,167.55,2.4000000000000004,0.0,0
9.0,2,1.0,16.0,4,0,2.0,2.0,3,3.0,0,4.0,1.0,13.0,0.0,1.0,7.0,122.13,7.0,1.0,122.13,2.0,0.24999937500156252,0
0.0,0,3.0,14.0,0,1,2.0,3.0,3,2.0,2,2.0,0.0,24.0,0.0,2.0,2.0,126.1,2.0,2.0,126.1,2.4000000000000004,0.0,0
0.0,2,3.0,11.0,5,0,3.0,3.0,3,3.0,2,2.0,1.0,13.0,1.0,1.0,0.0,128.51,0.0,1.0,128.51,3.0,0.49999750001249993,1
10.0,2,1.0,16.0,0,0,3.0,3.0,3,5.0,0,7.0,0.0,20.0,1.0,1.0,3.0,134.52,3.0,1.0,134.52,3.0,0.0,0
19.0,0,1.0,13.0,3,0,1.0,3.0,2,3.0,0,3.0,0.0,14.0,0.0,1.0,0.0,152.58,0.0,1.0,152.58,1.8000000000000003,0.0,0
4.0,0,3.0,10.0,5,1,2.0,3.0,2,4.0,2,2.0,0.0,18.0,7.0,7.0,7.0,193.55,7.0,7.0,193.55,2.4000000000000004,0.0,1
23.0,1,1.0,16.0,2,1,3.0,4.0,0,2.0,2,7.0,0.0,15.0,0.0,1.0,3.0,204.96,3.0,1.0,204.96,3.4,0.0,0
3.0,1,3.0,28.0,5,1,3.0,4.0,2,3.0,0,3.0,1.0,12.0,1.0,1.0,0.0,163.8,0.0,1.0,163.8,3.4,0.3333322222259259,1
4.0,2,1.0,14.0,4,1,2.0,4.0,3,4.0,2,1.0,1.0,16.0,1.0,2.0,2.0,126.57,2.0,2.0,126.57,2.8,0.9999900000999989,0
0.0,2,3.0,18.0,4,0,3.0,2.0,3,4.0,2,2.0,0.0,15.0,0.0,1.0,0.0,127.16,0.0,1.0,127.16,2.5999999999999996,0.0,1
9.0,2,1.0,29.0,4,1,2.0,3.0,3,2.0,2,10.0,0.0,16.0,1.0,1.0,2.0,122.00999999999999,2.0,1.0,122.00999999999999,2.4000000000000004,0.0,0
8.0,1,1.0,15.0,4,1,3.0,4.0,2,4.0,2,10.0,0.0,19.0,1.0,1.0,0.0,165.4,0.0,1.0,165.4,3.4,0.0,0
0.0,2,1.0,6.0,3,1,2.0,3.0,4,4.0,1,2.0,0.0,11.0,0.0,1.0,4.0,138.16,4.0,1.0,138.16,2.4000000000000004,0.0,0
1.0,1,3.0,15.0,4,1,3.0,3.0,2,2.0,2,2.0,0.0,16.0,1.0,1.0,7.0,152.53,7.0,1.0,152.53,3.0,0.0,0
22.0,2,1.0,13.0,6,1,2.0,4.0,0,3.0,2,9.0,0.0,24.0,1.0,1.0,0.0,145.0,0.0,1.0,145.0,2.8,0.0,0
24.0,2,3.0,20.0,4,0,2.0,3.0,2,2.0,0,5.0,0.0,11.0,0.0,1.0,7.0,149.36,7.0,1.0,149.36,2.4000000000000004,0.0,0
9.0,2,1.0,14.0,4,0,3.0,3.0,3,3.0,0,5.0,0.0,13.0,1.0,2.0,2.0,125.43,2.0,2.0,125.43,3.0,0.0,0
0.0,0,3.0,25.0,5,1,3.0,2.0,2,2.0,2,9.0,1.0,13.0,1.0,1.0,4.0,153.04,4.0,1.0,153.04,2.5999999999999996,0.11111098765445816,1
28.0,1,1.0,8.0,4,0,3.0,3.0,1,2.0,2,3.0,1.0,13.0,1.0,1.0,2.0,266.59,2.0,1.0,266.59,3.0,0.3333322222259259,0
0.0,2,3.0,16.0,5,0,3.0,3.0,2,3.0,1,2.0,1.0,12.0,0.0,1.0,3.0,142.6,3.0,1.0,142.6,3.0,0.49999750001249993,0
3.0,2,3.0,14.0,1,1,3.0,3.0,3,4.0,0,2.0,0.0,18.0,1.0,1.0,0.0,124.75999999999999,0.0,1.0,124.75999999999999,3.0,0.0,0
0.0,0,1.0,9.0,1,1,3.0,3.0,3,5.0,2,1.0,0.0,22.0,0.0,1.0,4.0,131.02,4.0,1.0,131.02,3.0,0.0,1
9.0,2,1.0,17.0,0,0,2.0,3.0,3,4.0,0,2.0,0.0,13.0,1.0,1.0,2.0,122.44,2.0,1.0,122.44,2.4000000000000004,0.0,0
9.0,1,3.0,8.0,3,1,3.0,4.0,0,3.0,0,2.0,0.0,13.0,9.0,9.0,0.0,175.96,0.0,9.0,175.96,3.4,0.0,0
9.0,0,1.0,10.0,1,1,2.0,3.0,3,2.0,2,19.0,1.0,23.0,1.0,1.0,0.0,122.85,0.0,1.0,122.85,2.4000000000000004,0.05263155124655198,1
10.0,2,1.0,20.0,4,0,3.0,3.0,3,5.0,1,2.0,0.0,12.0,3.0,12.0,17.0,130.34,17.0,12.0,130.34,3.0,0.0,0
13.0,1,3.0,8.0,5,0,2.0,3.0,2,4.0,1,8.0,0.0,12.0,0.0,1.0,3.0,157.15,3.0,1.0,157.15,2.4000000000000004,0.0,0
15.0,2,1.0,14.0,4,0,3.0,3.0,3,5.0,1,4.0,0.0,16.0,1.0,1.0,2.0,125.75999999999999,2.0,1.0,125.75999999999999,3.0,0.0,0
10.0,2,1.0,16.0,4,1,2.0,3.0,2,4.0,2,3.0,1.0,12.0,0.0,1.0,1.0,141.97,1.0,1.0,141.97,2.4000000000000004,0.3333322222259259,0
16.0,1,1.0,18.0,4,1,2.0,4.0,1,4.0,1,2.0,0.0,11.0,0.0,2.0,9.0,243.36,9.0,2.0,243.36,2.8,0.0,0
13.0,2,1.0,8.0,0,0,3.0,4.0,2,3.0,0,7.0,0.0,22.0,1.0,1.0,0.0,134.48,0.0,1.0,134.48,3.4,0.0,0
27.0,1,1.0,11.0,3,1,2.0,3.0,5,5.0,0,5.0,0.0,15.0,1.0,1.0,2.0,294.06,2.0,1.0,294.06,2.4000000000000004,0.0,0
7.0,0,3.0,10.0,5,0,3.0,3.0,2,3.0,0,10.0,0.0,15.0,1.0,1.0,2.0,165.38,2.0,1.0,165.38,3.0,0.0,0
4.0,2,1.0,13.0,3,0,2.0,3.0,2,5.0,0,2.0,0.0,12.0,3.0,3.0,12.0,143.06,12.0,3.0,143.06,2.4000000000000004,0.0,0
9.0,0,1.0,27.0,0,1,3.0,3.0,3,2.0,0,8.0,0.0,20.0,0.0,1.0,2.0,122.58000000000001,2.0,1.0,122.58000000000001,3.0,0.0,0
16.0,2,1.0,14.0,6,0,3.0,3.0,2,3.0,1,5.0,1.0,14.0,0.0,1.0,2.0,145.22,2.0,1.0,145.22,3.0,0.19999960000080003,0
0.0,2,3.0,10.0,4,0,2.0,4.0,2,2.0,2,2.0,1.0,11.0,0.0,1.0,3.0,144.87,3.0,1.0,144.87,2.8,0.49999750001249993,0
10.0,0,1.0,31.0,3,0,3.0,3.0,2,3.0,0,4.0,1.0,15.0,3.0,10.0,7.0,144.49,7.0,10.0,144.49,3.0,0.24999937500156252,0
9.0,2,1.0,6.0,4,1,3.0,4.0,3,5.0,0,2.0,0.0,12.0,0.0,3.0,2.0,122.18,2.0,3.0,122.18,3.4,0.0,0
12.0,0,1.0,6.0,4,1,2.0,3.0,5,3.0,1,2.0,1.0,14.0,0.0,1.0,6.0,291.97,6.0,1.0,291.97,2.4000000000000004,0.49999750001249993,0
29.0,0,3.0,12.0,4,0,2.0,2.0,1,5.0,0,10.0,0.0,11.0,2.0,2.0,7.0,232.12,7.0,2.0,232.12,2.0,0.0,0
3.0,1,3.0,18.0,1,0,2.0,3.0,2,3.0,2,1.0,0.0,11.0,3.0,4.0,4.0,165.77,4.0,4.0,165.77,2.4000000000000004,0.0,0
14.0,1,3.0,6.0,5,1,2.0,2.0,0,5.0,0,2.0,0.0,16.0,1.0,1.0,7.0,183.92,7.0,1.0,183.92,2.0,0.0,0
1.0,2,1.0,23.0,3,1,3.0,3.0,2,5.0,1,2.0,0.0,12.0,0.0,1.0,8.0,145.58,8.0,1.0,145.58,3.0,0.0,0
0.0,2,1.0,9.0,3,1,3.0,3.0,4,5.0,0,6.0,0.0,13.0,1.0,1.0,2.0,140.31,2.0,1.0,140.31,3.0,0.0,1
25.0,1,1.0,9.0,3,1,2.0,4.0,0,3.0,0,3.0,1.0,14.0,0.0,1.0,4.0,179.69,4.0,1.0,179.69,2.8,0.3333322222259259,0
18.0,2,1.0,14.0,4,1,3.0,3.0,3,2.0,0,4.0,0.0,21.0,1.0,1.0,2.0,126.53999999999999,2.0,1.0,126.53999999999999,3.0,0.0,0
25.0,1,1.0,10.0,4,0,1.0,3.0,1,2.0,0,3.0,0.0,13.0,1.0,1.0,4.0,265.55,4.0,1.0,265.55,1.8000000000000003,0.0,0
15.0,0,1.0,35.0,4,0,3.0,3.0,2,3.0,1,3.0,0.0,11.0,1.0,1.0,2.0,145.56,2.0,1.0,145.56,3.0,0.0,0
3.0,1,1.0,8.0,4,0,2.0,5.0,2,2.0,2,3.0,0.0,20.0,0.0,1.0,2.0,160.91,2.0,1.0,160.91,3.2,0.0,0
30.0,1,1.0,13.0,4,0,2.0,3.0,5,5.0,0,6.0,0.0,15.0,0.0,11.0,10.0,295.66,10.0,11.0,295.66,2.4000000000000004,0.0,0
19.0,2,1.0,24.0,3,0,2.0,3.0,2,3.0,1,3.0,0.0,14.0,0.0,1.0,8.0,148.1,8.0,1.0,148.1,2.4000000000000004,0.0,0
15.0,0,1.0,34.0,1,0,2.0,4.0,2,2.0,0,1.0,0.0,11.0,0.0,1.0,4.0,145.23,4.0,1.0,145.23,2.8,0.0,0
0.0,2,3.0,6.0,1,0,3.0,3.0,3,4.0,2,2.0,1.0,16.0,1.0,1.0,4.0,132.02,4.0,1.0,132.02,3.0,0.49999750001249993,1
0.0,0,3.0,14.0,5,0,2.0,5.0,3,3.0,1,1.0,0.0,16.0,1.0,1.0,0.0,123.50999999999999,0.0,1.0,123.50999999999999,3.2,0.0,1
9.0,0,1.0,8.0,4,1,2.0,3.0,4,2.0,0,2.0,1.0,23.0,1.0,1.0,0.0,117.02000000000001,0.0,1.0,117.02000000000001,2.4000000000000004,0.49999750001249993,0
13.0,1,3.0,8.0,4,0,3.0,3.0,5,3.0,0,1.0,0.0,14.0,1.0,1.0,12.0,280.41,12.0,1.0,280.41,3.0,0.0,0
0.0,2,1.0,29.0,4,0,3.0,3.0,3,2.0,1,2.0,0.0,22.0,1.0,1.0,2.0,128.86,2.0,1.0,128.86,3.0,0.0,0
9.0,0,1.0,9.0,4,1,2.0,3.0,3,2.0,0,5.0,0.0,15.0,0.0,1.0,4.0,120.97,4.0,1.0,120.97,2.4000000000000004,0.0,0
2.0,1,1.0,9.0,3,1,3.0,4.0,0,3.0,0,2.0,0.0,18.0,1.0,1.0,3.0,219.35000000000002,3.0,1.0,219.35000000000002,3.4,0.0,0
0.0,2,1.0,14.0,1,0,3.0,4.0,3,4.0,0,6.0,0.0,16.0,0.0,1.0,1.0,125.46000000000001,1.0,1.0,125.46000000000001,3.4,0.0,1
0.0,2,2.0,14.0,1,1,2.0,4.0,3,2.0,2,2.0,0.0,12.0,1.0,1.0,0.0,125.63999999999999,0.0,1.0,125.63999999999999,2.8,0.0,1
3.0,0,3.0,28.0,6,0,3.0,3.0,0,5.0,0,1.0,0.0,11.0,2.0,7.0,8.0,184.12,8.0,7.0,184.12,3.0,0.0,0
30.0,1,3.0,35.0,5,1,2.0,4.0,1,2.0,1,4.0,0.0,12.0,0.0,2.0,0.0,241.18,0.0,2.0,241.18,2.8,0.0,0
23.0,1,1.0,35.0,4,1,2.0,4.0,1,3.0,0,1.0,0.0,15.0,1.0,15.0,7.0,270.46,7.0,15.0,270.46,2.8,0.0,0
3.0,0,1.0,14.0,0,0,2.0,3.0,3,2.0,2,1.0,0.0,14.0,5.0,6.0,7.0,125.63999999999999,7.0,6.0,125.63999999999999,2.4000000000000004,0.0,0
30.0,0,3.0,34.0,5,0,3.0,4.0,0,5.0,0,5.0,0.0,19.0,13.0,13.0,11.0,202.66,11.0,13.0,202.66,3.4,0.0,0
20.0,1,1.0,8.0,3,0,3.0,3.0,2,2.0,1,6.0,0.0,13.0,0.0,1.0,4.0,150.7,4.0,1.0,150.7,3.0,0.0,0
19.0,1,1.0,8.0,4,1,2.0,3.0,1,3.0,0,7.0,0.0,13.0,1.0,1.0,1.0,278.61,1.0,1.0,278.61,2.4000000000000004,0.0,0
8.0,2,1.0,28.0,4,1,2.0,5.0,4,3.0,2,1.0,0.0,15.0,2.0,4.0,3.0,142.3,3.0,4.0,142.3,3.2,0.0,0
27.0,2,1.0,14.0,4,0,2.0,3.0,2,3.0,2,8.0,0.0,11.0,1.0,1.0,0.0,137.8,0.0,1.0,137.8,2.4000000000000004,0.0,0
7.0,2,1.0,8.0,4,1,3.0,4.0,3,3.0,1,4.0,0.0,12.0,5.0,5.0,7.0,127.68,7.0,5.0,127.68,3.4,0.0,0
19.0,1,3.0,16.0,5,0,3.0,4.0,0,2.0,0,3.0,1.0,19.0,1.0,1.0,2.0,190.71,2.0,1.0,190.71,3.4,0.3333322222259259,0
